# Event 0
  Event 0 Timestamp 11 Address (pix1) 1 (roc0) 0
  Event 0 Timestamp 11 Address (pix2) 2 (roc0) 0
  Event 0 Timestamp 11 Address (pix1) 1 (roc1) 1
  Event 0 Timestamp 11 Address (pix2) 2 (roc1) 1
# Event 1
# Trajectory: g: x(t) = {155.803, 223.258, 21.7428} + t * {0.91043, 0.315275, 0.61752}
# Time: 42.2839
  Event 1 Timestamp 42 Address (pix1) 1 (roc1) 1
  Event 1 Timestamp 42 Address (pix1) 1 (roc2) 2
  Event 1 Timestamp 42 Address (pix2) 2 (roc2) 2
  Event 1 Timestamp 42 Address (pix0) 0 (roc3) 3
  Event 1 Timestamp 42 Address (pix1) 1 (roc3) 3
  Event 1 Timestamp 42 Address (pix2) 2 (roc3) 3
# Event 2
# Trajectory: g: x(t) = {174.753, 24.6766, 22.0265} + t * {0.635743, 0.968108, 0.156245}
# Time: 52.4017
  Event 2 Timestamp 52 Address (pix0) 0 (roc1) 1
  Event 2 Timestamp 52 Address (pix0) 0 (roc2) 2
  Event 2 Timestamp 52 Address (pix0) 0 (roc3) 3
# Event 0
# Trajectory: g: x(t) = {136.646, 270.304, 23.9912} + t * {0.772112, 0.593814, 0.249429}
# Time: 0.227484
  Event 0 Timestamp 0 Address (pix1) 1 (roc1) 1
  Event 0 Timestamp 0 Address (pix2) 2 (roc1) 1
  Event 0 Timestamp 0 Address (pix1) 1 (roc2) 2
  Event 0 Timestamp 0 Address (pix2) 2 (roc2) 2
  Event 0 Timestamp 0 Address (pix1) 1 (roc3) 3
# Event 1
# Trajectory: g: x(t) = {162.13, 361.172, 28.6645} + t * {0.162315, 0.661007, 0.952736}
# Time: 0.629083
  Event 1 Timestamp 0 Address (pix2) 2 (roc1) 1
  Event 1 Timestamp 0 Address (pix2) 2 (roc2) 2
  Event 1 Timestamp 0 Address (pix2) 2 (roc3) 3
# Event 2
# Trajectory: g: x(t) = {182.564, 36.4858, 26.5199} + t * {0.732137, 0.645107, 0.730343}
# Time: 11.3801
  Event 2 Timestamp 11 Address (pix0) 0 (roc2) 2
  Event 2 Timestamp 11 Address (pix0) 0 (roc3) 3
# Event 0
# Trajectory: g: x(t) = {165.828, 37.4782, 3.79659} + t * {0.22222, 0.212637, 0.287004}
# Time: 3.69962
  Event 0 Timestamp 3 Address (pix0) 0 (roc1) 1
  Event 0 Timestamp 3 Address (pix0) 0 (roc2) 2
  Event 0 Timestamp 3 Address (pix0) 0 (roc3) 3
# Event 1
# Trajectory: g: x(t) = {85.5789, 279.511, 9.4391} + t * {0.144693, 0.616843, 0.843844}
# Time: 26.0778
  Event 1 Timestamp 26 Address (pix1) 1 (roc0) 0
  Event 1 Timestamp 26 Address (pix2) 2 (roc0) 0
  Event 1 Timestamp 26 Address (pix1) 1 (roc1) 1
  Event 1 Timestamp 26 Address (pix2) 2 (roc1) 1
  Event 1 Timestamp 26 Address (pix1) 1 (roc2) 2
  Event 1 Timestamp 26 Address (pix2) 2 (roc2) 2
  Event 1 Timestamp 26 Address (pix1) 1 (roc3) 3
# Event 2
# Trajectory: g: x(t) = {75.054, 56.3636, 11.0763} + t * {0.146364, 0.610952, 0.10588}
# Time: 30.5601
  Event 2 Timestamp 30 Address (pix0) 0 (roc0) 0
  Event 2 Timestamp 30 Address (pix0) 0 (roc1) 1
  Event 2 Timestamp 30 Address (pix0) 0 (roc2) 2
  Event 2 Timestamp 30 Address (pix0) 0 (roc3) 3
# Event 0
# Trajectory: g: x(t) = {169.042, 51.4922, 8.91151} + t * {0.902501, 0.00616081, 0.698627}
# Time: 0.0444331
  Event 0 Timestamp 0 Address (pix0) 0 (roc2) 2
